lat,long,ndvi_mean_3x3,evi_mean_3x3,savi_mean_3x3,gndvi_mean_3x3,arvi_mean_3x3,msavi_mean_3x3,ndwi_mean_3x3,awei_nsh_mean_3x3,awei_sh_mean_3x3,ndsi_mean_3x3,nbr_mean_3x3,si_mean_3x3,ndbi_mean_3x3,ui_mean_3x3,ibi_mean_3x3,albedo_mean_3x3
40.81310667,-73.90916667,0.29463861670707575,0.18338637688444087,0.16889945614278914,0.32682076117033876,0.18639668719284327,0.14691228048264351,-0.3268207612802403,-0.67785625,0.13940777777777777,-0.24304552342627048,0.20919527519875972,0.3539636330708915,-0.09496829194291158,0.20981364851520423,-0.023530849280321613,0.12478429270559929
40.813045,-73.90918667,0.29463861670707575,0.18338637688444087,0.16889945614278914,0.32682076117033876,0.18639668719284327,0.14691228048264351,-0.3268207612802403,-0.67785625,0.13940777777777777,-0.24304552342627048,0.20919527519875972,0.3539636330708915,-0.09496829194291158,0.20981364851520423,-0.023530849280321613,0.12478429270559929
40.81297833,-73.909215,0.4066519038814038,0.24544958063354136,0.23267316803197394,0.42171769839589346,0.2961649121155646,0.2075713298565215,-0.4217176985332348,-0.7185646527777778,0.1971310416666667,-0.3042288734895806,0.2885404953011659,0.4456931211951562,-0.14442962968082274,0.2905660516661974,0.2433041819712957,0.12790366305774276
40.81290833,-73.90924167,0.4066519038814038,0.24544958063354136,0.23267316803197394,0.42171769839589346,0.2961649121155646,0.2075713298565215,-0.4217176985332348,-0.7185646527777778,0.1971310416666667,-0.3042288734895806,0.2885404953011659,0.4456931211951562,-0.14442962968082274,0.2905660516661974,0.2433041819712957,0.12790366305774276
40.812845,-73.90925667,0.4066519038814038,0.24544958063354136,0.23267316803197394,0.42171769839589346,0.2961649121155646,0.2075713298565215,-0.4217176985332348,-0.7185646527777778,0.1971310416666667,-0.3042288734895806,0.2885404953011659,0.4456931211951562,-0.14442962968082274,0.2905660516661974,0.2433041819712957,0.12790366305774276
40.81277667,-73.90928,0.4066519038814038,0.24544958063354136,0.23267316803197394,0.42171769839589346,0.2961649121155646,0.2075713298565215,-0.4217176985332348,-0.7185646527777778,0.1971310416666667,-0.3042288734895806,0.2885404953011659,0.4456931211951562,-0.14442962968082274,0.2905660516661974,0.2433041819712957,0.12790366305774276
40.81271,-73.90931167,0.2506215450447874,0.16521370653222853,0.15023107995286333,0.2780628872784282,0.14562227591816856,0.1320277249950429,-0.27806288736313717,-0.845791875,0.09805006944444446,-0.2460121442575994,0.15495614226151014,0.35701200253576554,-0.040243193523326365,0.21819934940453567,-1.5580287086637163,0.15121670384951882
40.81264333,-73.90934,0.2506215450447874,0.16521370653222853,0.15023107995286333,0.2780628872784282,0.14562227591816856,0.1320277249950429,-0.27806288736313717,-0.845791875,0.09805006944444446,-0.2460121442575994,0.15495614226151014,0.35701200253576554,-0.040243193523326365,0.21819934940453567,-1.5580287086637163,0.15121670384951882
40.81256167,-73.90936333,0.2506215450447874,0.16521370653222853,0.15023107995286333,0.2780628872784282,0.14562227591816856,0.1320277249950429,-0.27806288736313717,-0.845791875,0.09805006944444446,-0.2460121442575994,0.15495614226151014,0.35701200253576554,-0.040243193523326365,0.21819934940453567,-1.5580287086637163,0.15121670384951882
40.812485,-73.90938333,0.2506215450447874,0.16521370653222853,0.15023107995286333,0.2780628872784282,0.14562227591816856,0.1320277249950429,-0.27806288736313717,-0.845791875,0.09805006944444446,-0.2460121442575994,0.15495614226151014,0.35701200253576554,-0.040243193523326365,0.21819934940453567,-1.5580287086637163,0.15121670384951882
