lat,long,sentinel_2_ndvi_mean_3x3,sentinel_2_evi_mean_3x3,sentinel_2_savi_mean_3x3,sentinel_2_gndvi_mean_3x3,sentinel_2_arvi_mean_3x3,sentinel_2_msavi_mean_3x3,sentinel_2_ndwi_mean_3x3,sentinel_2_awei_nsh_mean_3x3,sentinel_2_awei_sh_mean_3x3,sentinel_2_ndsi_mean_3x3,sentinel_2_nbr_mean_3x3,sentinel_2_si_mean_3x3,sentinel_2_ndbi_mean_3x3,sentinel_2_ui_mean_3x3,sentinel_2_ibi_mean_3x3,sentinel_2_albedo_mean_3x3
40.81310667,-73.90916667,0.30050985340911696,1.1274977425150103,0.45068162277649115,0.32780042243425844,0.2197922227104539,0.4373264497494347,-0.32780042243427143,-6554.527777777777,911.1111111111111,-0.2943136065529926,0.1402276935451658,0.3680155983356602,-0.043148489406964904,0.2684626631842431,7.019750356613794,1225.8826552930884
40.813045,-73.90918667,0.30050985340911696,1.1274977425150103,0.45068162277649115,0.32780042243425844,0.2197922227104539,0.4373264497494347,-0.32780042243427143,-6554.527777777777,911.1111111111111,-0.2943136065529926,0.1402276935451658,0.3680155983356602,-0.043148489406964904,0.2684626631842431,7.019750356613794,1225.8826552930884
40.81297833,-73.909215,0.44539984033765073,1.4293851285026602,0.6679834076383098,0.43672391662771703,0.3628319352258312,0.6044878596539497,-0.43672391662773236,-6845.888888888889,1667.4722222222222,-0.32661833958353,0.24713912682832662,0.4456030878995711,-0.13309088115809345,0.3382544432428989,-1.9745395969234099,1269.8561898512687
40.81290833,-73.90924167,0.4312540120894061,1.4075469910251703,0.646771788850527,0.4270921535997388,0.35312503260501277,0.57883195423109,-0.4270921535997534,-7110.416666666667,1633.2777777777778,-0.3355971265795802,0.23276583064570622,0.44606302944644216,-0.11596770560916386,0.3454586217901388,-1.5324138460084515,1304.3885608048995
40.812845,-73.90925667,0.42528356834708414,1.5511594241782314,0.637827553385062,0.41111705639113594,0.3612585598090966,0.5595795702765574,-0.41111705639114854,-8021.222222222223,1814.5833333333333,-0.3299469813328654,0.22791311847740614,0.4329621686914767,-0.10904860130541358,0.3512100965192432,-1.013230658884329,1522.9753937007872
40.81277667,-73.90928,0.42528356834708414,1.5511594241782314,0.637827553385062,0.41111705639113594,0.3612585598090966,0.5595795702765574,-0.41111705639114854,-8021.222222222223,1814.5833333333333,-0.3299469813328654,0.22791311847740614,0.4329621686914767,-0.10904860130541358,0.3512100965192432,-1.013230658884329,1522.9753937007872
40.81271,-73.90931167,0.5717204764799183,1.8100098352021365,0.8574675916048239,0.5471422811423985,0.5085699542737545,0.719698706908831,-0.5471422811424126,-8848.638888888889,3159.25,-0.38446988055549647,0.34241519403400267,0.5054313696104779,-0.21600791055511934,0.41663651908126575,-2.672870865407357,1674.7528433945754
40.81264333,-73.90934,0.495310602034119,1.5776542634409425,0.7428667898896798,0.498276508019063,0.42038172212174896,0.6484113507046914,-0.4982765080190764,-9389.472222222223,2345.9444444444443,-0.38634648606219046,0.2697738480913438,0.4815781176360638,-0.1519566448002971,0.3820588880620082,-2.368750837294189,1667.7017716535431
40.81256167,-73.90936333,0.425261293739081,1.4822049488343685,0.6377991077983194,0.43740832288400394,0.35152601264143546,0.5804803090852096,-0.4374083228840169,-9363.416666666666,1375.0555555555557,-0.3787089818124396,0.19516998992086684,0.4542659083736076,-0.08118502488552631,0.3639351642758444,-1.584410141603072,1562.3346456692914
40.812485,-73.90938333,0.4641088432129362,1.7752464820425244,0.696061281762084,0.45656093568801537,0.3975501555773283,0.629412059132038,-0.4565609356880288,-10536.944444444445,1086.3333333333333,-0.40246286291923994,0.1516599964503,0.4945842250565454,-0.068603638953393,0.4116135820567534,-1.5209440986188225,1601.6502624671914
40.81240333,-73.90939333,0.4641088432129362,1.7752464820425244,0.696061281762084,0.45656093568801537,0.3975501555773283,0.629412059132038,-0.4565609356880288,-10536.944444444445,1086.3333333333333,-0.40246286291923994,0.1516599964503,0.4945842250565454,-0.068603638953393,0.4116135820567534,-1.5209440986188225,1601.6502624671914
40.81233,-73.90942,0.3672925820761783,1.5954320005445035,0.550853416901534,0.3701877438467063,0.30291399318042994,0.5225255876999755,-0.3701877438467178,-10776.027777777777,35.52777777777778,-0.3840285663206033,0.045849984226379224,0.45698596244778616,0.010228628897343618,0.3826379373726504,-0.27502770609203436,1534.8114610673665
40.81223667,-73.90945333,0.2600157922144347,1.4268403987854437,0.38995915796350344,0.253794857410164,0.19688218701401256,0.40435276224894146,-0.25379485741017244,-11774.472222222223,-1312.5,-0.3597052105937576,-0.07499983253741009,0.43098037277342144,0.11287811529538322,0.3637949706436492,0.8754529762190164,1538.672900262467
40.81216333,-73.90947667,0.18161567885197705,0.924449695864666,0.272382330941016,0.19701338814481226,0.10334868603465225,0.30364496748648484,-0.19701338814481828,-9995.666666666666,-322.19444444444446,-0.26164937259982923,0.020128336628348363,0.33290453856589264,0.06846888349825604,0.2450926387781743,0.4542315792917464,1717.4276027996502
40.81209333,-73.90949333,0.14331826047991725,0.7178411536649474,0.21494676161967824,0.1526868027184139,0.07574294937825739,0.24571613559032812,-0.1526868027184181,-9670.083333333334,20.61111111111111,-0.20209998171530233,0.03345598357147984,0.2667821231043563,0.05291400145401896,0.19119600370374984,-2.786012975118465,1927.9298993875761
40.81203167,-73.90952167,0.11560103063244274,0.0640935182654422,0.17337670264562063,0.13811980260528825,0.045814414794384424,0.201419107220267,-0.13811980260529222,-9180.611111111111,189.58333333333334,-0.177700097550998,0.03195231016802687,0.2354216443032794,0.043557648378044975,0.15573872136209102,1.3870804129684748,1982.0423228346456
40.81198167,-73.90953,0.11560103063244274,0.0640935182654422,0.17337670264562063,0.13811980260528825,0.045814414794384424,0.201419107220267,-0.13811980260529222,-9180.611111111111,189.58333333333334,-0.177700097550998,0.03195231016802687,0.2354216443032794,0.043557648378044975,0.15573872136209102,1.3870804129684748,1982.0423228346456
40.81194,-73.90954833,0.11635446848258527,0.13078476695301436,0.17450585600800902,0.14421074103565715,0.047614924701170215,0.20233627154359762,-0.14421074103566145,-8681.583333333334,161.80555555555554,-0.18068222977923706,0.02296821837275638,0.23286693293679958,0.03975110411383767,0.15368055317651874,-6.331994066340429,1859.011264216973
40.8119,-73.90956333,0.11078698870442898,0.68675892174265,0.16615550588492592,0.1507900738404473,0.030141764622865583,0.19501212300057583,-0.1507900738404518,-8530.638888888889,354.19444444444446,-0.19627807205020315,0.05599370642116665,0.2504445157091118,0.049586054627875305,0.15733993458716602,-8.616969525649884,1860.554680664917
40.81186333,-73.90958167,0.11078698870442898,0.68675892174265,0.16615550588492592,0.1507900738404473,0.030141764622865583,0.19501212300057583,-0.1507900738404518,-8530.638888888889,354.19444444444446,-0.19627807205020315,0.05599370642116665,0.2504445157091118,0.049586054627875305,0.15733993458716602,-8.616969525649884,1860.554680664917
40.81181167,-73.9096,0.10877249938878822,0.5899824750585458,0.16313284979730772,0.16010860624279533,0.018159091794840924,0.19376773418323662,-0.16010860624280063,-8733.166666666666,-304.8333333333333,-0.23618666593315762,0.006233750889018018,0.2927814493494687,0.08019067966011444,0.18667010725355654,-10.320066965629726,1603.2724190726158
40.81175333,-73.909615,0.14834822739831233,0.7708882983970591,0.22248492106805096,0.1861957048104467,0.06547808986152436,0.25278431559303904,-0.18619570481045317,-8664.055555555555,-442.05555555555554,-0.2545714610943386,-0.019368453677253497,0.31248017577948334,0.07156311428640055,0.21764517426803476,-11.147072573518805,1476.4844706911636
