lat,long,red_mean_9x9,blue_mean_9x9,green_mean_9x9,nir08_mean_9x9,swir16_mean_9x9,swir22_mean_9x9,coastal_mean_9x9,lwir11_mean_9x9
40.81310667,-73.90916667,0.14367734567901236,0.10913327160493826,0.1330283950617284,0.23263339506172837,0.21342209876543214,0.175531512345679,0.09672296296296296,37.30144063333334
40.813045,-73.90918667,0.14367734567901236,0.10913327160493826,0.1330283950617284,0.23263339506172837,0.21342209876543214,0.175531512345679,0.09672296296296296,37.30144063333334
40.81297833,-73.909215,0.14510632716049382,0.10915058641975309,0.1337664814814815,0.23337895061728398,0.21342141975308646,0.17613175925925925,0.09634373456790121,37.2115171688889
40.81290833,-73.90924167,0.14510632716049382,0.10915058641975309,0.1337664814814815,0.23337895061728398,0.21342141975308646,0.17613175925925925,0.09634373456790121,37.2115171688889
40.812845,-73.90925667,0.14510632716049382,0.10915058641975309,0.1337664814814815,0.23337895061728398,0.21342141975308646,0.17613175925925925,0.09634373456790121,37.2115171688889
40.81277667,-73.90928,0.14510632716049382,0.10915058641975309,0.1337664814814815,0.23337895061728398,0.21342141975308646,0.17613175925925925,0.09634373456790121,37.2115171688889
40.81271,-73.90931167,0.13226858024691357,0.10032003086419752,0.12341324074074074,0.2352801851851852,0.20587725308641977,0.16530762345679012,0.08849604938271606,36.72349986888891
40.81264333,-73.90934,0.13226858024691357,0.10032003086419752,0.12341324074074074,0.2352801851851852,0.20587725308641977,0.16530762345679012,0.08849604938271606,36.72349986888891
40.81256167,-73.90936333,0.13226858024691357,0.10032003086419752,0.12341324074074074,0.2352801851851852,0.20587725308641977,0.16530762345679012,0.08849604938271606,36.72349986888891
40.812485,-73.90938333,0.13226858024691357,0.10032003086419752,0.12341324074074074,0.2352801851851852,0.20587725308641977,0.16530762345679012,0.08849604938271606,36.72349986888891
40.81240333,-73.90939333,0.13115092592592595,0.10107984567901235,0.12363595679012346,0.23880833333333332,0.21013873456790125,0.1683339814814815,0.08955700617283952,36.70181021111113
40.81233,-73.90942,0.13115092592592595,0.10107984567901235,0.12363595679012346,0.23880833333333332,0.21013873456790125,0.1683339814814815,0.08955700617283952,36.70181021111113
40.81223667,-73.90945333,0.13115092592592595,0.10107984567901235,0.12363595679012346,0.23880833333333332,0.21013873456790125,0.1683339814814815,0.08955700617283952,36.70181021111113
40.81216333,-73.90947667,0.13560898148148148,0.10514679012345679,0.12819993827160495,0.2443304012345679,0.21883416666666666,0.17478018518518518,0.09357743827160493,36.7651068777778
40.81209333,-73.90949333,0.13560898148148148,0.10514679012345679,0.12819993827160495,0.2443304012345679,0.21883416666666666,0.17478018518518518,0.09357743827160493,36.7651068777778
40.81203167,-73.90952167,0.13560898148148148,0.10514679012345679,0.12819993827160495,0.2443304012345679,0.21883416666666666,0.17478018518518518,0.09357743827160493,36.7651068777778
40.81198167,-73.90953,0.13560898148148148,0.10514679012345679,0.12819993827160495,0.2443304012345679,0.21883416666666666,0.17478018518518518,0.09357743827160493,36.7651068777778
40.81194,-73.90954833,0.13560898148148148,0.10514679012345679,0.12819993827160495,0.2443304012345679,0.21883416666666666,0.17478018518518518,0.09357743827160493,36.7651068777778
40.8119,-73.90956333,0.11527595679012345,0.09018000000000001,0.11153799382716051,0.2515466049382716,0.20762808641975308,0.15781302469135805,0.0808412037037037,36.491580882222244
40.81186333,-73.90958167,0.11527595679012345,0.09018000000000001,0.11153799382716051,0.2515466049382716,0.20762808641975308,0.15781302469135805,0.0808412037037037,36.491580882222244
40.81181167,-73.9096,0.11527595679012345,0.09018000000000001,0.11153799382716051,0.2515466049382716,0.20762808641975308,0.15781302469135805,0.0808412037037037,36.491580882222244
40.81175333,-73.909615,0.11527595679012345,0.09018000000000001,0.11153799382716051,0.2515466049382716,0.20762808641975308,0.15781302469135805,0.0808412037037037,36.491580882222244
40.8117,-73.90963167,0.11527595679012345,0.09018000000000001,0.11153799382716051,0.2515466049382716,0.20762808641975308,0.15781302469135805,0.0808412037037037,36.491580882222244
40.81164333,-73.90964667,0.11527595679012345,0.09018000000000001,0.11153799382716051,0.2515466049382716,0.20762808641975308,0.15781302469135805,0.0808412037037037,36.491580882222244
40.81157833,-73.90966167,0.11759851851851852,0.09177975308641975,0.11329595679012346,0.24953808641975314,0.20866935185185184,0.15940089506172841,0.08262293209876544,36.6819350577778
