lat,long,ndvi_mean_9x9,evi_mean_9x9,savi_mean_9x9,gndvi_mean_9x9,arvi_mean_9x9,msavi_mean_9x9,ndwi_mean_9x9,awei_nsh_mean_9x9,awei_sh_mean_9x9,ndsi_mean_9x9,nbr_mean_9x9,si_mean_9x9,ndbi_mean_9x9,ui_mean_9x9,ibi_mean_9x9,albedo_mean_9x9
40.81310667,-73.90916667,0.2549455351966565,0.1741339985709137,0.1557228976684143,0.28620894687808823,0.15629660690886651,0.13994685539803192,-0.28620894696355076,-0.8624448225308642,0.10389814814814816,-0.2508802942563502,0.15003533596122937,0.3485580216937723,-0.047501201937279754,0.22123634451104035,-1.038917846226064,0.1546071882594537
40.813045,-73.90918667,0.2549455351966565,0.1741339985709137,0.1557228976684143,0.28620894687808823,0.15629660690886651,0.13994685539803192,-0.28620894696355076,-0.8624448225308642,0.10389814814814816,-0.2508802942563502,0.15003533596122937,0.3485580216937723,-0.047501201937279754,0.22123634451104035,-1.038917846226064,0.1546071882594537
40.81297833,-73.909215,0.2925958478723425,0.19980827912899493,0.1792390985205041,0.3188980885491701,0.19803627516703526,0.1632043580366999,-0.3188980886436715,-0.8229148456790124,0.14146374228395062,-0.2602722137263347,0.19258622223123825,0.3598554993819339,-0.07705050359941032,0.23666161806107344,-0.6313452724852823,0.1507993097477399
40.81290833,-73.90924167,0.2925958478723425,0.19980827912899493,0.1792390985205041,0.3188980885491701,0.19803627516703526,0.1632043580366999,-0.3188980886436715,-0.8229148456790124,0.14146374228395062,-0.2602722137263347,0.19258622223123825,0.3598554993819339,-0.07705050359941032,0.23666161806107344,-0.6313452724852823,0.1507993097477399
40.812845,-73.90925667,0.2925958478723425,0.19980827912899493,0.1792390985205041,0.3188980885491701,0.19803627516703526,0.1632043580366999,-0.3188980886436715,-0.8229148456790124,0.14146374228395062,-0.2602722137263347,0.19258622223123825,0.3598554993819339,-0.07705050359941032,0.23666161806107344,-0.6313452724852823,0.1507993097477399
40.81277667,-73.90928,0.2925958478723425,0.19980827912899493,0.1792390985205041,0.3188980885491701,0.19803627516703526,0.1632043580366999,-0.3188980886436715,-0.8229148456790124,0.14146374228395062,-0.2602722137263347,0.19258622223123825,0.3598554993819339,-0.07705050359941032,0.23666161806107344,-0.6313452724852823,0.1507993097477399
40.81271,-73.90931167,0.2992052947550002,0.20198969372553502,0.18145354231074237,0.3248007576255163,0.2051782229682684,0.16440579932545224,-0.32480075772352945,-0.8432720601851853,0.12975638117283952,-0.27203562621536076,0.18451745415318446,0.37061507099549135,-0.06977870922744323,0.24867384408550713,-0.7508724030859107,0.14967526662899777
40.81264333,-73.90934,0.2992052947550002,0.20198969372553502,0.18145354231074237,0.3248007576255163,0.2051782229682684,0.16440579932545224,-0.32480075772352945,-0.8432720601851853,0.12975638117283952,-0.27203562621536076,0.18451745415318446,0.37061507099549135,-0.06977870922744323,0.24867384408550713,-0.7508724030859107,0.14967526662899777
40.81256167,-73.90936333,0.2992052947550002,0.20198969372553502,0.18145354231074237,0.3248007576255163,0.2051782229682684,0.16440579932545224,-0.32480075772352945,-0.8432720601851853,0.12975638117283952,-0.27203562621536076,0.18451745415318446,0.37061507099549135,-0.06977870922744323,0.24867384408550713,-0.7508724030859107,0.14967526662899777
40.812485,-73.90938333,0.2992052947550002,0.20198969372553502,0.18145354231074237,0.3248007576255163,0.2051782229682684,0.16440579932545224,-0.32480075772352945,-0.8432720601851853,0.12975638117283952,-0.27203562621536076,0.18451745415318446,0.37061507099549135,-0.06977870922744323,0.24867384408550713,-0.7508724030859107,0.14967526662899777
